Pressure [Pa]	Gas Volume Fraction [-]	Oil Volume Fraction [-]	Water Volume Fraction [-]	Mixture Velocity [m/s]	Gas Velocity [m/s]	Oil Velocity [m/s]	Water Velocity [m/s]
1009738.062	0.4980197663	0	0.5019802337	0.8206323093	-0.1357628061	0.825869081	0.8250968335
1009746.639	0.4980180265	0	0.5019819735	0.820381603	-0.1361186653	0.825618643	0.824846625
1009755.213	0.4980162874	0	0.5019837126	0.8201306982	-0.1364748109	0.8253680067	0.8245962182
1009763.785	0.4980145489	0	0.5019854511	0.8198795949	-0.1368312426	0.8251171723	0.8243456135
1009772.353	0.4980128111	0	0.5019871889	0.8196282934	-0.1371879601	0.8248661397	0.8240948109
1009780.918	0.4980110739	0	0.5019889261	0.8193767938	-0.1375449633	0.8246149094	0.8238438107
1009789.48	0.4980093373	0	0.5019906627	0.8191250963	-0.1379022519	0.8243634813	0.823592613
1009798.039	0.4980076014	0	0.5019923986	0.8188732011	-0.1382598257	0.8241118557	0.8233412179
1009806.595	0.4980058662	0	0.5019941338	0.8186211082	-0.1386176844	0.8238600328	0.8230896256
1009815.148	0.4980041315	0	0.5019958685	0.818368818	-0.1389758277	0.8236080126	0.8228378364
1009823.697	0.4980023976	0	0.5019976024	0.8181163305	-0.1393342556	0.8233557954	0.8225858503
1009832.244	0.4980006642	0	0.5019993358	0.817863646	-0.1396929676	0.8231033813	0.8223336675
1009840.787	0.4979989315	0	0.5020010685	0.8176107645	-0.1400519636	0.8228507706	0.8220812883
1009849.328	0.4979971995	0	0.5020028005	0.8173576863	-0.1404112434	0.8225979633	0.8218287126
1009857.865	0.4979954681	0	0.5020045319	0.8171044115	-0.1407708066	0.8223449596	0.8215759408
1009866.4	0.4979937374	0	0.5020062626	0.8168509402	-0.1411306531	0.8220917597	0.821322973
1009874.931	0.4979920072	0	0.5020079928	0.8165972728	-0.1414907826	0.8218383638	0.8210698093
1009883.459	0.4979902778	0	0.5020097222	0.8163434092	-0.1418511949	0.821584772	0.82081645
1009891.984	0.497988549	0	0.502011451	0.8160893497	-0.1422118898	0.8213309845	0.8205628951
1009900.506	0.4979868208	0	0.5020131792	0.8158350945	-0.1425728669	0.8210770015	0.8203091449
1009909.024	0.4979850933	0	0.5020149067	0.8155806437	-0.1429341261	0.8208228231	0.8200551996
1009917.54	0.4979833664	0	0.5020166336	0.8153259974	-0.1432956671	0.8205684495	0.8198010592
1009926.053	0.4979816402	0	0.5020183598	0.815071156	-0.1436574897	0.8203138809	0.8195467239
1009934.562	0.4979799146	0	0.5020200854	0.8148161194	-0.1440195936	0.8200591174	0.819292194
1009943.068	0.4979781897	0	0.5020218103	0.814560888	-0.1443819786	0.8198041592	0.8190374696
1009951.572	0.4979764654	0	0.5020235346	0.8143054617	-0.1447446445	0.8195490065	0.8187825508
1009960.072	0.4979747418	0	0.5020252582	0.814049841	-0.1451075909	0.8192936594	0.8185274379
1009968.569	0.4979730188	0	0.5020269812	0.8137940258	-0.1454708178	0.8190381181	0.8182721309
1009977.063	0.4979712964	0	0.5020287036	0.8135380164	-0.1458343248	0.8187823828	0.8180166301
1009985.554	0.4979695747	0	0.5020304253	0.8132818129	-0.1461981116	0.8185264536	0.8177609357
1009994.041	0.4979678537	0	0.5020321463	0.8130254155	-0.1465621781	0.8182703308	0.8175050477
1010002.526	0.4979661333	0	0.5020338667	0.8127688244	-0.146926524	0.8180140144	0.8172489665
1010011.007	0.4979644136	0	0.5020355864	0.8125120398	-0.147291149	0.8177575047	0.8169926921
1010019.486	0.4979626945	0	0.5020373055	0.8122550617	-0.147656053	0.8175008018	0.8167362246
1010027.961	0.4979609761	0	0.5020390239	0.8119978905	-0.1480212356	0.8172439059	0.8164795644
1010036.433	0.4979592583	0	0.5020407417	0.8117405262	-0.1483866966	0.8169868172	0.8162227115
1010044.902	0.4979575412	0	0.5020424588	0.811482969	-0.1487524358	0.8167295358	0.8159656662
1010053.368	0.4979558247	0	0.5020441753	0.8112252191	-0.149118453	0.8164720619	0.8157084285
1010061.83	0.4979541089	0	0.5020458911	0.8109672767	-0.1494847478	0.8162143957	0.8154509987
1010070.29	0.4979523937	0	0.5020476063	0.8107091419	-0.1498513201	0.8159565373	0.815193377
1010078.747	0.4979506792	0	0.5020493208	0.8104508149	-0.1502181696	0.815698487	0.8149355634
1010087.2	0.4979489654	0	0.5020510346	0.8101922959	-0.150585296	0.8154402448	0.8146775582
1010095.65	0.4979472522	0	0.5020527478	0.8099335851	-0.1509526991	0.815181811	0.8144193616
1010104.097	0.4979455396	0	0.5020544604	0.8096746826	-0.1513203787	0.8149231858	0.8141609737
1010112.541	0.4979438277	0	0.5020561723	0.8094155885	-0.1516883345	0.8146643692	0.8139023946
1010120.982	0.4979421165	0	0.5020578835	0.8091563032	-0.1520565663	0.8144053615	0.8136436246
1010129.419	0.4979404059	0	0.5020595941	0.8088968266	-0.1524250738	0.8141461628	0.8133846639
1010137.854	0.497938696	0	0.502061304	0.8086371591	-0.1527938568	0.8138867734	0.8131255125
1010146.285	0.4979369867	0	0.5020630133	0.8083773008	-0.153162915	0.8136271933	0.8128661707
1010154.714	0.4979352781	0	0.5020647219	0.8081172518	-0.1535322482	0.8133674228	0.8126066387
1010163.139	0.4979335701	0	0.5020664299	0.8078570123	-0.1539018561	0.813107462	0.8123469166
1010171.561	0.4979318628	0	0.5020681372	0.8075965825	-0.1542717385	0.8128473111	0.8120870045
1010179.979	0.4979301562	0	0.5020698438	0.8073359626	-0.1546418951	0.8125869703	0.8118269027
1010188.395	0.4979284502	0	0.5020715498	0.8070751527	-0.1550123258	0.8123264397	0.8115666114
1010196.808	0.4979267448	0	0.5020732552	0.806814153	-0.1553830301	0.8120657196	0.8113061306
1010205.217	0.4979250401	0	0.5020749599	0.8065529637	-0.155754008	0.81180481	0.8110454607
1010213.623	0.4979233361	0	0.5020766639	0.806291585	-0.1561252591	0.8115437112	0.8107846016
1010222.026	0.4979216327	0	0.5020783673	0.806030017	-0.1564967832	0.8112824234	0.8105235537
1010230.426	0.49791993	0	0.50208007	0.8057682599	-0.1568685801	0.8110209466	0.8102623171
1010238.823	0.4979182279	0	0.5020817721	0.8055063139	-0.1572406494	0.8107592812	0.810000892
1010247.216	0.4979165265	0	0.5020834735	0.8052441792	-0.157612991	0.8104974272	0.8097392785
1010255.607	0.4979148258	0	0.5020851742	0.8049818558	-0.1579856046	0.8102353848	0.8094774768
1010263.994	0.4979131257	0	0.5020868743	0.8047193441	-0.1583584899	0.8099731542	0.8092154871
1010272.378	0.4979114262	0	0.5020885738	0.8044566441	-0.1587316467	0.8097107356	0.8089533095
1010280.759	0.4979097274	0	0.5020902726	0.8041937561	-0.1591050748	0.8094481292	0.8086909443
1010289.137	0.4979080293	0	0.5020919707	0.8039306802	-0.1594787739	0.8091853351	0.8084283916
1010297.512	0.4979063318	0	0.5020936682	0.8036674167	-0.1598527437	0.8089223535	0.8081656516
1010305.883	0.497904635	0	0.502095365	0.8034039656	-0.160226984	0.8086591846	0.8079027245
1010314.251	0.4979029388	0	0.5020970612	0.8031403271	-0.1606014945	0.8083958285	0.8076396104
1010322.616	0.4979012433	0	0.5020987567	0.8028765015	-0.160976275	0.8081322855	0.8073763095
1010330.978	0.4978995485	0	0.5021004515	0.8026124889	-0.1613513252	0.8078685556	0.8071128221
1010339.337	0.4978978543	0	0.5021021457	0.8023482895	-0.161726645	0.8076046392	0.8068491481
1010347.693	0.4978961608	0	0.5021038392	0.8020839034	-0.1621022339	0.8073405363	0.806585288
1010356.045	0.4978944679	0	0.5021055321	0.8018193309	-0.1624780919	0.8070762472	0.8063212417
1010364.394	0.4978927757	0	0.5021072243	0.801554572	-0.1628542185	0.8068117719	0.8060570095
1010372.74	0.4978910842	0	0.5021089158	0.8012896271	-0.1632306137	0.8065471108	0.8057925916
1010381.083	0.4978893933	0	0.5021106067	0.8010244962	-0.163607277	0.8062822639	0.8055279882
1010389.423	0.4978877031	0	0.5021122969	0.8007591796	-0.1639842083	0.8060172315	0.8052631993
1010397.759	0.4978860136	0	0.5021139864	0.8004936774	-0.1643614073	0.8057520137	0.8049982253
1010406.093	0.4978843247	0	0.5021156753	0.8002279897	-0.1647388738	0.8054866107	0.8047330663
1010414.423	0.4978826365	0	0.5021173635	0.7999621169	-0.1651166075	0.8052210226	0.8044677224
1010422.75	0.4978809489	0	0.5021190511	0.799696059	-0.1654946081	0.8049552497	0.8042021938
1010431.074	0.497879262	0	0.502120738	0.7994298162	-0.1658728754	0.8046892921	0.8039364808
1010439.394	0.4978775758	0	0.5021224242	0.7991633887	-0.1662514091	0.8044231501	0.8036705834
1010447.712	0.4978758902	0	0.5021241098	0.7988967768	-0.166630209	0.8041568237	0.8034045019
1010456.026	0.4978742053	0	0.5021257947	0.7986299804	-0.1670092749	0.8038903132	0.8031382364
1010464.337	0.4978725211	0	0.5021274789	0.798363	-0.1673886064	0.8036236187	0.8028717872
1010472.645	0.4978708375	0	0.5021291625	0.7980958355	-0.1677682033	0.8033567405	0.8026051543
1010480.949	0.4978691546	0	0.5021308454	0.7978284872	-0.1681480654	0.8030896786	0.8023383381
1010489.251	0.4978674723	0	0.5021325277	0.7975609553	-0.1685281924	0.8028224333	0.8020713386
1010497.549	0.4978657908	0	0.5021342092	0.79729324	-0.168908584	0.8025550048	0.801804156
1010505.844	0.4978641099	0	0.5021358901	0.7970253414	-0.16928924	0.8022873932	0.8015367905
1010514.136	0.4978624296	0	0.5021375704	0.7967572597	-0.1696701602	0.8020195987	0.8012692423
1010522.425	0.49786075	0	0.50213925	0.7964889951	-0.1700513442	0.8017516215	0.8010015116
1010530.71	0.4978590711	0	0.5021409289	0.7962205478	-0.1704327918	0.8014834617	0.8007335985
1010538.992	0.4978573929	0	0.5021426071	0.7959519179	-0.1708145028	0.8012151197	0.8004655033
1010547.271	0.4978557153	0	0.5021442847	0.7956831057	-0.1711964769	0.8009465954	0.8001972261
1010555.547	0.4978540384	0	0.5021459616	0.7954141112	-0.1715787139	0.8006778891	0.799928767
1010563.82	0.4978523622	0	0.5021476378	0.7951449348	-0.1719612134	0.8004090011	0.7996601263
1010572.089	0.4978506866	0	0.5021493134	0.7948755765	-0.1723439752	0.8001399314	0.7993913042
1010580.355	0.4978490117	0	0.5021509883	0.7946060366	-0.1727269991	0.7998706802	0.7991223008
1010588.618	0.4978473375	0	0.5021526625	0.7943363152	-0.1731102848	0.7996012478	0.7988531163
1010596.878	0.4978456639	0	0.5021543361	0.7940664125	-0.1734938321	0.7993316343	0.7985837509
1010605.135	0.497843991	0	0.502156009	0.7937963287	-0.1738776407	0.7990618399	0.7983142047
1010613.388	0.4978423188	0	0.5021576812	0.793526064	-0.1742617102	0.7987918647	0.798044478
1010621.638	0.4978406472	0	0.5021593528	0.7932556185	-0.1746460406	0.798521709	0.7977745709
1010629.885	0.4978389763	0	0.5021610237	0.7929849925	-0.1750306314	0.798251373	0.7975044836
1010638.129	0.4978373061	0	0.5021626939	0.7927141861	-0.1754154826	0.7979808567	0.7972342164
1010646.369	0.4978356366	0	0.5021643634	0.7924431995	-0.1758005936	0.7977101604	0.7969637693
1010654.606	0.4978339677	0	0.5021660323	0.7921720328	-0.1761859645	0.7974392844	0.7966931425
1010662.84	0.4978322995	0	0.5021677005	0.7919006864	-0.1765715948	0.7971682286	0.7964223363
1010671.071	0.497830632	0	0.502169368	0.7916291603	-0.1769574843	0.7968969934	0.7961513508
1010679.299	0.4978289651	0	0.5021710349	0.7913574547	-0.1773436327	0.796625579	0.7958801861
1010687.523	0.4978272989	0	0.5021727011	0.7910855698	-0.1777300398	0.7963539854	0.7956088426
1010695.744	0.4978256334	0	0.5021743666	0.7908135058	-0.1781167054	0.7960822129	0.7953373203
1010703.962	0.4978239685	0	0.5021760315	0.7905412629	-0.1785036291	0.7958102617	0.7950656195
1010712.177	0.4978223044	0	0.5021776956	0.7902688412	-0.1788908107	0.7955381319	0.7947937403
1010720.388	0.4978206409	0	0.5021793591	0.789996241	-0.1792782499	0.7952658238	0.7945216829
1010728.596	0.497818978	0	0.502181022	0.7897234624	-0.1796659465	0.7949933375	0.7942494475
1010736.801	0.4978173159	0	0.5021826841	0.7894505056	-0.1800539002	0.7947206732	0.7939770342
1010745.003	0.4978156544	0	0.5021843456	0.7891773708	-0.1804421108	0.794447831	0.7937044433
1010753.202	0.4978139936	0	0.5021860064	0.7889040581	-0.1808305779	0.7941748113	0.793431675
1010761.397	0.4978123335	0	0.5021876665	0.7886305678	-0.1812193014	0.793901614	0.7931587294
1010769.589	0.497810674	0	0.502189326	0.7883569001	-0.1816082809	0.7936282396	0.7928856067
1010777.778	0.4978090152	0	0.5021909848	0.7880830551	-0.1819975162	0.793354688	0.792612307
1010785.963	0.4978073571	0	0.5021926429	0.787809033	-0.182387007	0.7930809595	0.7923388307
1010794.145	0.4978056997	0	0.5021943003	0.787534834	-0.1827767531	0.7928070543	0.7920651778
1010802.324	0.4978040429	0	0.5021959571	0.7872604582	-0.1831667542	0.7925329726	0.7917913485
1010810.5	0.4978023869	0	0.5021976131	0.7869859059	-0.1835570101	0.7922587145	0.7915173431
1010818.673	0.4978007314	0	0.5021992686	0.7867111773	-0.1839475204	0.7919842803	0.7912431617
1010826.842	0.4977990767	0	0.5022009233	0.7864362725	-0.1843382849	0.7917096701	0.7909688045
1010835.008	0.4977974227	0	0.5022025773	0.7861611917	-0.1847293033	0.7914348841	0.7906942716
1010843.171	0.4977957693	0	0.5022042307	0.7858859351	-0.1851205754	0.7911599225	0.7904195633
1010851.331	0.4977941166	0	0.5022058834	0.7856105029	-0.185512101	0.7908847854	0.7901446798
1010859.487	0.4977924646	0	0.5022075354	0.7853348953	-0.1859038796	0.7906094731	0.7898696212
1010867.64	0.4977908132	0	0.5022091868	0.7850591124	-0.1862959112	0.7903339858	0.7895943877
1010875.79	0.4977891625	0	0.5022108375	0.7847831545	-0.1866881953	0.7900583236	0.7893189795
1010883.936	0.4977875125	0	0.5022124875	0.7845070217	-0.1870807318	0.7897824867	0.7890433968
1010892.079	0.4977858632	0	0.5022141368	0.7842307142	-0.1874735204	0.7895064753	0.7887676398
1010900.219	0.4977842146	0	0.5022157854	0.7839542322	-0.1878665607	0.7892302897	0.7884917086
1010908.356	0.4977825666	0	0.5022174334	0.7836775759	-0.1882598527	0.7889539298	0.7882156035
1010916.49	0.4977809193	0	0.5022190807	0.7834007455	-0.1886533959	0.7886773961	0.7879393246
1010924.62	0.4977792727	0	0.5022207273	0.7831237411	-0.18904719	0.7884006886	0.7876628722
1010932.747	0.4977776268	0	0.5022223732	0.782846563	-0.189441235	0.7881238075	0.7873862463
1010940.871	0.4977759816	0	0.5022240184	0.7825692113	-0.1898355304	0.7878467531	0.7871094473
1010948.991	0.497774337	0	0.502225663	0.7822916862	-0.190230076	0.7875695254	0.7868324752
1010957.108	0.4977726931	0	0.5022273069	0.7820139879	-0.1906248715	0.7872921248	0.7865553302
1010965.222	0.4977710499	0	0.5022289501	0.7817361167	-0.1910199167	0.7870145513	0.7862780127
1010973.333	0.4977694074	0	0.5022305926	0.7814580726	-0.1914152113	0.7867368052	0.7860005226
1010981.44	0.4977677656	0	0.5022322344	0.7811798558	-0.1918107551	0.7864588866	0.7857228603
1010989.544	0.4977661244	0	0.5022338756	0.7809014667	-0.1922065476	0.7861807958	0.7854450259
1010997.645	0.4977644839	0	0.5022355161	0.7806229053	-0.1926025888	0.785902533	0.7851670196
1011005.742	0.4977628441	0	0.5022371559	0.7803441718	-0.1929988783	0.7856240982	0.7848888416
1011013.837	0.497761205	0	0.502238795	0.7800652664	-0.1933954159	0.7853454918	0.784610492
1011021.928	0.4977595666	0	0.5022404334	0.7797861893	-0.1937922012	0.7850667138	0.7843319712
1011030.015	0.4977579288	0	0.5022420712	0.7795069408	-0.194189234	0.7847877645	0.7840532791
1011038.1	0.4977562917	0	0.5022437083	0.7792275209	-0.1945865141	0.7845086441	0.7837744161
1011046.181	0.4977546553	0	0.5022453447	0.7789479299	-0.1949840411	0.7842293528	0.7834953824
1011054.259	0.4977530196	0	0.5022469804	0.7786681679	-0.1953818148	0.7839498907	0.783216178
1011062.333	0.4977513846	0	0.5022486154	0.7783882353	-0.195779835	0.7836702581	0.7829368033
1011070.405	0.4977497503	0	0.5022502497	0.778108132	-0.1961781013	0.783390455	0.7826572583
1011078.473	0.4977481166	0	0.5022518834	0.7778278584	-0.1965766135	0.7831104818	0.7823775434
1011086.537	0.4977464836	0	0.5022535164	0.7775474146	-0.1969753713	0.7828303386	0.7820976586
1011094.599	0.4977448513	0	0.5022551487	0.7772668008	-0.1973743744	0.7825500256	0.7818176041
1011102.657	0.4977432197	0	0.5022567803	0.7769860172	-0.1977736226	0.782269543	0.7815373803
1011110.712	0.4977415888	0	0.5022584112	0.776705064	-0.1981731156	0.7819888909	0.7812569871
1011118.763	0.4977399586	0	0.5022600414	0.7764239414	-0.1985728532	0.7817080696	0.7809764249
1011126.812	0.497738329	0	0.502261671	0.7761426495	-0.1989728349	0.7814270792	0.7806956938
1011134.856	0.4977367002	0	0.5022632998	0.7758611886	-0.1993730607	0.78114592	0.780414794
1011142.898	0.497735072	0	0.502264928	0.7755795589	-0.1997735301	0.7808645922	0.7801337257
1011150.937	0.4977334445	0	0.5022665555	0.7752977605	-0.200174243	0.7805830958	0.7798524891
1011158.972	0.4977318177	0	0.5022681823	0.7750157936	-0.200575199	0.7803014312	0.7795710844
1011167.003	0.4977301915	0	0.5022698085	0.7747336585	-0.200976398	0.7800195984	0.7792895117
1011175.032	0.4977285661	0	0.5022714339	0.7744513552	-0.2013778395	0.7797375978	0.7790077713
1011183.057	0.4977269413	0	0.5022730587	0.7741688841	-0.2017795234	0.7794554294	0.7787258633
1011191.079	0.4977253173	0	0.5022746827	0.7738862452	-0.2021814493	0.7791730935	0.778443788
1011199.097	0.4977236939	0	0.5022763061	0.7736034389	-0.202583617	0.7788905903	0.7781615456
1011207.113	0.4977220712	0	0.5022779288	0.7733204652	-0.2029860262	0.77860792	0.7778791361
1011215.125	0.4977204492	0	0.5022795508	0.7730373244	-0.2033886767	0.7783250827	0.7775965599
1011223.133	0.4977188279	0	0.5022811721	0.7727540166	-0.2037915681	0.7780420786	0.777313817
1011231.139	0.4977172072	0	0.5022827928	0.7724705421	-0.2041947002	0.777758908	0.7770309078
1011239.141	0.4977155873	0	0.5022844127	0.7721869011	-0.2045980727	0.777475571	0.7767478323
1011247.139	0.497713968	0	0.502286032	0.7719030936	-0.2050016854	0.7771920678	0.7764645908
1011255.135	0.4977123495	0	0.5022876505	0.77161912	-0.2054055379	0.7769083986	0.7761811835
1011263.127	0.4977107316	0	0.5022892684	0.7713349805	-0.20580963	0.7766245636	0.7758976106
1011271.116	0.4977091144	0	0.5022908856	0.7710506751	-0.2062139614	0.776340563	0.7756138722
1011279.101	0.4977074979	0	0.5022925021	0.7707662042	-0.2066185318	0.776056397	0.7753299686
1011287.083	0.4977058821	0	0.5022941179	0.7704815678	-0.207023341	0.7757720658	0.7750458999
1011295.062	0.497704267	0	0.502295733	0.7701967663	-0.2074283887	0.7754875695	0.7747616663
1011303.038	0.4977026525	0	0.5022973475	0.7699117997	-0.2078336745	0.7752029084	0.7744772681
1011311.01	0.4977010388	0	0.5022989612	0.7696266683	-0.2082391983	0.7749180827	0.7741927054
1011318.979	0.4976994257	0	0.5023005743	0.7693413723	-0.2086449597	0.7746330925	0.7739079784
1011326.944	0.4976978134	0	0.5023021866	0.7690559118	-0.2090509585	0.7743479381	0.7736230873
1011334.907	0.4976962017	0	0.5023037983	0.7687702871	-0.2094571944	0.7740626196	0.7733380323
1011342.866	0.4976945907	0	0.5023054093	0.7684844984	-0.2098636671	0.7737771372	0.7730528136
1011350.821	0.4976929804	0	0.5023070196	0.7681985458	-0.2102703763	0.7734914912	0.7727674313
1011358.773	0.4976913708	0	0.5023086292	0.7679124295	-0.2106773218	0.7732056816	0.7724818858
1011366.722	0.4976897619	0	0.5023102381	0.7676261498	-0.2110845033	0.7729197088	0.7721961771
1011374.668	0.4976881537	0	0.5023118463	0.7673397068	-0.2114919204	0.7726335729	0.7719103055
1011382.61	0.4976865462	0	0.5023134538	0.7670531008	-0.211899573	0.7723472741	0.7716242712
1011390.549	0.4976849394	0	0.5023150606	0.7667663318	-0.2123074607	0.7720608126	0.7713380743
1011398.485	0.4976833332	0	0.5023166668	0.7664794002	-0.2127155833	0.7717741886	0.7710517151
1011406.417	0.4976817278	0	0.5023182722	0.7661923061	-0.2131239404	0.7714874022	0.7707651937
1011414.346	0.497680123	0	0.502319877	0.7659050497	-0.2135325319	0.7712004538	0.7704785103
1011422.271	0.497678519	0	0.502321481	0.7656176311	-0.2139413573	0.7709133434	0.7701916652
1011430.194	0.4976769156	0	0.5023230844	0.7653300507	-0.2143504165	0.7706260713	0.7699046585
1011438.113	0.4976753129	0	0.5023246871	0.7650423086	-0.2147597092	0.7703386376	0.7696174905
1011446.028	0.497673711	0	0.502326289	0.7647544049	-0.215169235	0.7700510427	0.7693301612
1011453.94	0.4976721097	0	0.5023278903	0.76446634	-0.2155789938	0.7697632865	0.769042671
1011461.849	0.4976705091	0	0.5023294909	0.7641781139	-0.2159889851	0.7694753694	0.76875502
1011469.755	0.4976689092	0	0.5023310908	0.7638897269	-0.2163992088	0.7691872916	0.7684672083
1011477.657	0.49766731	0	0.50233269	0.7636011791	-0.2168096646	0.7688990532	0.7681792363
1011485.556	0.4976657115	0	0.5023342885	0.7633124708	-0.2172203521	0.7686106545	0.7678911041
1011493.452	0.4976641137	0	0.5023358863	0.7630236022	-0.2176312711	0.7683220955	0.7676028119
1011501.344	0.4976625166	0	0.5023374834	0.7627345734	-0.2180424213	0.7680333767	0.7673143599
1011509.233	0.4976609202	0	0.5023390798	0.7624453847	-0.2184538025	0.767744498	0.7670257482
1011517.118	0.4976593244	0	0.5023406756	0.7621560363	-0.2188654143	0.7674554598	0.7667369771
1011525	0.4976577294	0	0.5023422706	0.7618665283	-0.2192772564	0.7671662622	0.7664480468
1011532.879	0.4976561351	0	0.5023438649	0.7615768609	-0.2196893287	0.7668769054	0.7661589575
1011540.754	0.4976545414	0	0.5023454586	0.7612870344	-0.2201016307	0.7665873896	0.7658697094
1011548.626	0.4976529485	0	0.5023470515	0.7609970489	-0.2205141623	0.766297715	0.7655803026
1011556.495	0.4976513563	0	0.5023486437	0.7607069047	-0.220926923	0.7660078819	0.7652907374
1011564.361	0.4976497647	0	0.5023502353	0.7604166019	-0.2213399128	0.7657178903	0.765001014
1011572.223	0.4976481739	0	0.5023518261	0.7601261407	-0.2217531311	0.7654277406	0.7647111325
1011580.081	0.4976465837	0	0.5023534163	0.7598355214	-0.2221665779	0.7651374328	0.7644210932
1011587.936	0.4976449943	0	0.5023550057	0.7595447441	-0.2225802528	0.7648469673	0.7641308962
1011595.788	0.4976434055	0	0.5023565945	0.759253809	-0.2229941554	0.7645563441	0.7638405418
1011603.637	0.4976418175	0	0.5023581825	0.7589627163	-0.2234082856	0.7642655636	0.7635500301
1011611.482	0.4976402301	0	0.5023597699	0.7586714663	-0.2238226431	0.7639746259	0.7632593614
1011619.324	0.4976386435	0	0.5023613565	0.7583800591	-0.2242372274	0.7636835311	0.7629685358
1011627.162	0.4976370575	0	0.5023629425	0.7580884949	-0.2246520385	0.7633922795	0.7626775536
1011634.998	0.4976354722	0	0.5023645278	0.757796774	-0.225067076	0.7631008713	0.7623864149
1011642.829	0.4976338877	0	0.5023661123	0.7575048964	-0.2254823395	0.7628093068	0.76209512
1011650.658	0.4976323038	0	0.5023676962	0.7572128625	-0.2258978289	0.762517586	0.761803669
1011658.483	0.4976307207	0	0.5023692793	0.7569206724	-0.2263135438	0.7622257091	0.7615120622
1011666.304	0.4976291382	0	0.5023708618	0.7566283263	-0.2267294839	0.7619336765	0.7612202996
1011674.123	0.4976275564	0	0.5023724436	0.7563358244	-0.227145649	0.7616414883	0.7609283817
1011681.937	0.4976259754	0	0.5023740246	0.7560431669	-0.2275620388	0.7613491446	0.7606363084
1011689.749	0.497624395	0	0.502375605	0.7557503541	-0.2279786529	0.7610566457	0.7603440801
1011697.557	0.4976228154	0	0.5023771846	0.7554573861	-0.2283954912	0.7607639918	0.760051697
1011705.362	0.4976212364	0	0.5023787636	0.7551642631	-0.2288125532	0.7604711831	0.7597591592
1011713.163	0.4976196581	0	0.5023803419	0.7548709853	-0.2292298388	0.7601782198	0.7594664669
1011720.961	0.4976180806	0	0.5023819194	0.7545775529	-0.2296473476	0.7598851021	0.7591736203
1011728.756	0.4976165037	0	0.5023834963	0.7542839661	-0.2300650794	0.7595918301	0.7588806197
1011736.547	0.4976149276	0	0.5023850724	0.7539902252	-0.2304830338	0.7592984041	0.7585874652
1011744.335	0.4976133521	0	0.5023866479	0.7536963303	-0.2309012106	0.7590048244	0.7582941571
1011752.119	0.4976117774	0	0.5023882226	0.7534022816	-0.2313196095	0.758711091	0.7580006955
1011759.9	0.4976102033	0	0.5023897967	0.7531080793	-0.2317382302	0.7584172041	0.7577070806
1011767.678	0.49760863	0	0.50239137	0.7528137236	-0.2321570724	0.7581231641	0.7574133127
1011775.452	0.4976070574	0	0.5023929426	0.7525192148	-0.2325761358	0.7578289711	0.7571193919
1011783.223	0.4976054854	0	0.5023945146	0.7522245529	-0.2329954201	0.7575346252	0.7568253184
1011790.991	0.4976039142	0	0.5023960858	0.7519297384	-0.2334149251	0.7572401268	0.7565310925
1011798.755	0.4976023437	0	0.5023976563	0.7516347712	-0.2338346504	0.7569454759	0.7562367143
1011806.516	0.4976007739	0	0.5023992261	0.7513396517	-0.2342545958	0.7566506728	0.7559421841
1011814.273	0.4975992047	0	0.5024007953	0.7510443799	-0.234674761	0.7563557177	0.755647502
1011822.027	0.4975976363	0	0.5024023637	0.7507489563	-0.2350951457	0.7560606108	0.7553526683
1011829.778	0.4975960686	0	0.5024039314	0.7504533808	-0.2355157495	0.7557653524	0.7550576831
1011837.525	0.4975945016	0	0.5024054984	0.7501576538	-0.2359365723	0.7554699425	0.7547625467
1011845.269	0.4975929353	0	0.5024070647	0.7498617755	-0.2363576136	0.7551743814	0.7544672592
1011853.009	0.4975913697	0	0.5024086303	0.749565746	-0.2367788733	0.7548786693	0.7541718209
1011860.746	0.4975898048	0	0.5024101952	0.7492695655	-0.237200351	0.7545828065	0.7538762319
1011868.48	0.4975882406	0	0.5024117594	0.7489732343	-0.2376220465	0.754286793	0.7535804925
1011876.21	0.4975866772	0	0.5024133228	0.7486767525	-0.2380439594	0.7539906292	0.7532846029
1011883.937	0.4975851144	0	0.5024148856	0.7483801204	-0.2384660895	0.7536943151	0.7529885632
1011891.66	0.4975835523	0	0.5024164477	0.7480833381	-0.2388884364	0.7533978511	0.7526923737
1011899.38	0.497581991	0	0.502418009	0.7477864059	-0.2393109999	0.7531012373	0.7523960345
1011907.097	0.4975804303	0	0.5024195697	0.7474893239	-0.2397337797	0.752804474	0.752099546
1011914.81	0.4975788704	0	0.5024211296	0.7471920925	-0.2401567755	0.7525075613	0.7518029082
1011922.52	0.4975773111	0	0.5024226889	0.7468947117	-0.240579987	0.7522104994	0.7515061214
1011930.226	0.4975757526	0	0.5024242474	0.7465971817	-0.2410034138	0.7519132885	0.7512091857
1011937.929	0.4975741948	0	0.5024258052	0.7462995029	-0.2414270558	0.7516159289	0.7509121015
1011945.629	0.4975726376	0	0.5024273624	0.7460016753	-0.2418509127	0.7513184207	0.7506148688
1011953.325	0.4975710812	0	0.5024289188	0.7457036993	-0.242274984	0.7510207642	0.750317488
1011961.018	0.4975695255	0	0.5024304745	0.7454055749	-0.2426992696	0.7507229595	0.7500199591
1011968.707	0.4975679705	0	0.5024320295	0.7451073024	-0.2431237691	0.7504250069	0.7497222825
